customer_id,channel,cost,conversion_rate,revenue
402,paid advertising,30.450327213520207,0.016341491568876845,3970
403,email marketing,5.2462632712450965,0.04382222859493813,4257
404,referral,8.320326732170223,0.12314497871663013,1303
405,referral,8.320326732170223,0.12314497871663013,3809
406,email marketing,5.2462632712450965,0.04382222859493813,4944
407,paid advertising,30.450327213520207,0.016341491568876845,4998
408,paid advertising,30.450327213520207,0.016341491568876845,1008
409,referral,8.320326732170223,0.12314497871663013,2650
410,paid advertising,30.450327213520207,0.016341491568876845,3252
411,paid advertising,30.450327213520207,0.016341491568876845,4444
412,email marketing,5.2462632712450965,0.04382222859493813,2028
413,paid advertising,30.450327213520207,0.016341491568876845,999
414,email marketing,5.2462632712450965,0.04382222859493813,3444
415,paid advertising,30.450327213520207,0.016341491568876845,2152
416,social media,9.546325667652964,0.16759224735591954,941
417,social media,9.546325667652964,0.16759224735591954,1056
418,social media,9.546325667652964,0.16759224735591954,1111
419,email marketing,5.2462632712450965,0.04382222859493813,1335
420,email marketing,5.2462632712450965,0.04382222859493813,1438
421,social media,9.546325667652964,0.16759224735591954,1948
422,referral,8.320326732170223,0.12314497871663013,3315
423,email marketing,5.2462632712450965,0.04382222859493813,931
424,paid advertising,30.450327213520207,0.016341491568876845,3444
425,paid advertising,30.450327213520207,0.016341491568876845,4171
426,referral,8.320326732170223,0.12314497871663013,3974
427,referral,8.320326732170223,0.12314497871663013,3667
428,email marketing,5.2462632712450965,0.04382222859493813,1120
429,paid advertising,30.450327213520207,0.016341491568876845,4598
430,email marketing,5.2462632712450965,0.04382222859493813,2415
431,email marketing,5.2462632712450965,0.04382222859493813,1432
432,referral,8.320326732170223,0.12314497871663013,4954
433,referral,8.320326732170223,0.12314497871663013,2824
434,email marketing,5.2462632712450965,0.04382222859493813,863
435,email marketing,5.2462632712450965,0.04382222859493813,4091
436,referral,8.320326732170223,0.12314497871663013,4338
437,paid advertising,30.450327213520207,0.016341491568876845,3273
438,email marketing,5.2462632712450965,0.04382222859493813,3742
439,email marketing,5.2462632712450965,0.04382222859493813,4844
440,paid advertising,30.450327213520207,0.016341491568876845,2068
441,social media,9.546325667652964,0.16759224735591954,949
442,social media,9.546325667652964,0.16759224735591954,3229
443,email marketing,5.2462632712450965,0.04382222859493813,1770
444,social media,9.546325667652964,0.16759224735591954,608
445,paid advertising,30.450327213520207,0.016341491568876845,1523
446,social media,9.546325667652964,0.16759224735591954,859
447,paid advertising,30.450327213520207,0.016341491568876845,533
448,email marketing,5.2462632712450965,0.04382222859493813,2762
449,referral,8.320326732170223,0.12314497871663013,3639
450,referral,8.320326732170223,0.12314497871663013,578
451,referral,8.320326732170223,0.12314497871663013,2589
452,social media,9.546325667652964,0.16759224735591954,1923
453,referral,8.320326732170223,0.12314497871663013,3722
454,referral,8.320326732170223,0.12314497871663013,2052
455,social media,9.546325667652964,0.16759224735591954,1835
456,social media,9.546325667652964,0.16759224735591954,2012
457,referral,8.320326732170223,0.12314497871663013,4493
458,referral,8.320326732170223,0.12314497871663013,3277
459,paid advertising,30.450327213520207,0.016341491568876845,3803
460,paid advertising,30.450327213520207,0.016341491568876845,510
461,social media,9.546325667652964,0.16759224735591954,2211
462,paid advertising,30.450327213520207,0.016341491568876845,2648
463,email marketing,5.2462632712450965,0.04382222859493813,3732
464,referral,8.320326732170223,0.12314497871663013,516
465,referral,8.320326732170223,0.12314497871663013,2837
466,social media,9.546325667652964,0.16759224735591954,2003
467,referral,8.320326732170223,0.12314497871663013,983
468,social media,9.546325667652964,0.16759224735591954,4044
469,email marketing,5.2462632712450965,0.04382222859493813,2624
470,email marketing,5.2462632712450965,0.04382222859493813,2146
471,paid advertising,30.450327213520207,0.016341491568876845,1976
472,referral,8.320326732170223,0.12314497871663013,3673
473,paid advertising,30.450327213520207,0.016341491568876845,2630
474,email marketing,5.2462632712450965,0.04382222859493813,2272
475,paid advertising,30.450327213520207,0.016341491568876845,1659
476,paid advertising,30.450327213520207,0.016341491568876845,2244
477,social media,9.546325667652964,0.16759224735591954,4273
478,social media,9.546325667652964,0.16759224735591954,1571
479,referral,8.320326732170223,0.12314497871663013,2561
480,email marketing,5.2462632712450965,0.04382222859493813,3929
481,email marketing,5.2462632712450965,0.04382222859493813,2440
482,referral,8.320326732170223,0.12314497871663013,4820
483,paid advertising,30.450327213520207,0.016341491568876845,2681
484,email marketing,5.2462632712450965,0.04382222859493813,2609
485,email marketing,5.2462632712450965,0.04382222859493813,2975
486,email marketing,5.2462632712450965,0.04382222859493813,3090
487,email marketing,5.2462632712450965,0.04382222859493813,3543
488,paid advertising,30.450327213520207,0.016341491568876845,3622
489,social media,9.546325667652964,0.16759224735591954,4118
490,paid advertising,30.450327213520207,0.016341491568876845,4511
491,email marketing,5.2462632712450965,0.04382222859493813,3165
492,paid advertising,30.450327213520207,0.016341491568876845,2112
493,referral,8.320326732170223,0.12314497871663013,1850
494,social media,9.546325667652964,0.16759224735591954,4746
495,paid advertising,30.450327213520207,0.016341491568876845,956
496,referral,8.320326732170223,0.12314497871663013,3630
497,email marketing,5.2462632712450965,0.04382222859493813,4427
498,referral,8.320326732170223,0.12314497871663013,1597
499,social media,9.546325667652964,0.16759224735591954,1412
500,referral,8.320326732170223,0.12314497871663013,3798
501,referral,8.320326732170223,0.12314497871663013,2759
502,paid advertising,30.450327213520207,0.016341491568876845,1474
503,paid advertising,30.450327213520207,0.016341491568876845,1206
504,social media,9.546325667652964,0.16759224735591954,3174
505,social media,9.546325667652964,0.16759224735591954,4931
506,paid advertising,30.450327213520207,0.016341491568876845,3643
507,email marketing,5.2462632712450965,0.04382222859493813,4603
508,paid advertising,30.450327213520207,0.016341491568876845,2132
509,email marketing,5.2462632712450965,0.04382222859493813,2900
510,email marketing,5.2462632712450965,0.04382222859493813,4496
511,email marketing,5.2462632712450965,0.04382222859493813,4806
512,email marketing,5.2462632712450965,0.04382222859493813,3040
513,paid advertising,30.450327213520207,0.016341491568876845,849
514,social media,9.546325667652964,0.16759224735591954,871
515,social media,9.546325667652964,0.16759224735591954,1079
516,social media,9.546325667652964,0.16759224735591954,3779
517,email marketing,5.2462632712450965,0.04382222859493813,2721
518,paid advertising,30.450327213520207,0.016341491568876845,1397
519,referral,8.320326732170223,0.12314497871663013,3195
520,paid advertising,30.450327213520207,0.016341491568876845,2923
521,paid advertising,30.450327213520207,0.016341491568876845,2328
522,email marketing,5.2462632712450965,0.04382222859493813,1212
523,email marketing,5.2462632712450965,0.04382222859493813,4098
524,social media,9.546325667652964,0.16759224735591954,3768
525,email marketing,5.2462632712450965,0.04382222859493813,4767
526,referral,8.320326732170223,0.12314497871663013,2525
527,paid advertising,30.450327213520207,0.016341491568876845,2490
528,referral,8.320326732170223,0.12314497871663013,1642
529,email marketing,5.2462632712450965,0.04382222859493813,3683
530,referral,8.320326732170223,0.12314497871663013,4882
531,email marketing,5.2462632712450965,0.04382222859493813,3476
532,social media,9.546325667652964,0.16759224735591954,4342
533,email marketing,5.2462632712450965,0.04382222859493813,545
534,referral,8.320326732170223,0.12314497871663013,2472
535,paid advertising,30.450327213520207,0.016341491568876845,3092
536,email marketing,5.2462632712450965,0.04382222859493813,4667
537,email marketing,5.2462632712450965,0.04382222859493813,2054
538,paid advertising,30.450327213520207,0.016341491568876845,3320
539,referral,8.320326732170223,0.12314497871663013,1103
540,email marketing,5.2462632712450965,0.04382222859493813,2816
541,referral,8.320326732170223,0.12314497871663013,2952
542,paid advertising,30.450327213520207,0.016341491568876845,4533
543,paid advertising,30.450327213520207,0.016341491568876845,3032
544,referral,8.320326732170223,0.12314497871663013,4080
545,referral,8.320326732170223,0.12314497871663013,3917
546,referral,8.320326732170223,0.12314497871663013,4568
547,paid advertising,30.450327213520207,0.016341491568876845,1592
548,referral,8.320326732170223,0.12314497871663013,3669
549,email marketing,5.2462632712450965,0.04382222859493813,4330
550,email marketing,5.2462632712450965,0.04382222859493813,2040
551,social media,9.546325667652964,0.16759224735591954,4598
552,referral,8.320326732170223,0.12314497871663013,2128
553,social media,9.546325667652964,0.16759224735591954,4932
554,referral,8.320326732170223,0.12314497871663013,2060
555,social media,9.546325667652964,0.16759224735591954,4625
556,paid advertising,30.450327213520207,0.016341491568876845,4734
557,social media,9.546325667652964,0.16759224735591954,2766
558,paid advertising,30.450327213520207,0.016341491568876845,4055
559,referral,8.320326732170223,0.12314497871663013,3540
560,social media,9.546325667652964,0.16759224735591954,1207
561,paid advertising,30.450327213520207,0.016341491568876845,1758
562,email marketing,5.2462632712450965,0.04382222859493813,2757
563,referral,8.320326732170223,0.12314497871663013,1302
564,email marketing,5.2462632712450965,0.04382222859493813,2410
565,paid advertising,30.450327213520207,0.016341491568876845,2422
566,social media,9.546325667652964,0.16759224735591954,3471
567,social media,9.546325667652964,0.16759224735591954,4866
568,paid advertising,30.450327213520207,0.016341491568876845,4998
569,paid advertising,30.450327213520207,0.016341491568876845,3882
570,email marketing,5.2462632712450965,0.04382222859493813,2291
571,email marketing,5.2462632712450965,0.04382222859493813,1268
572,email marketing,5.2462632712450965,0.04382222859493813,545
573,email marketing,5.2462632712450965,0.04382222859493813,1267
574,email marketing,5.2462632712450965,0.04382222859493813,4288
575,email marketing,5.2462632712450965,0.04382222859493813,1398
576,paid advertising,30.450327213520207,0.016341491568876845,2826
577,email marketing,5.2462632712450965,0.04382222859493813,749
578,referral,8.320326732170223,0.12314497871663013,4603
579,social media,9.546325667652964,0.16759224735591954,1796
580,paid advertising,30.450327213520207,0.016341491568876845,3988
581,email marketing,5.2462632712450965,0.04382222859493813,1855
582,paid advertising,30.450327213520207,0.016341491568876845,765
583,referral,8.320326732170223,0.12314497871663013,1847
584,email marketing,5.2462632712450965,0.04382222859493813,1241
585,email marketing,5.2462632712450965,0.04382222859493813,4624
586,referral,8.320326732170223,0.12314497871663013,2558
587,paid advertising,30.450327213520207,0.016341491568876845,3385
588,referral,8.320326732170223,0.12314497871663013,3508
589,paid advertising,30.450327213520207,0.016341491568876845,1518
590,email marketing,5.2462632712450965,0.04382222859493813,3097
591,email marketing,5.2462632712450965,0.04382222859493813,1027
592,paid advertising,30.450327213520207,0.016341491568876845,2528
593,referral,8.320326732170223,0.12314497871663013,3831
594,paid advertising,30.450327213520207,0.016341491568876845,2821
595,social media,9.546325667652964,0.16759224735591954,4698
596,social media,9.546325667652964,0.16759224735591954,3433
597,paid advertising,30.450327213520207,0.016341491568876845,1576
598,referral,8.320326732170223,0.12314497871663013,3989
599,email marketing,5.2462632712450965,0.04382222859493813,3395
600,referral,8.320326732170223,0.12314497871663013,2745
601,social media,9.546325667652964,0.16759224735591954,2362
602,social media,9.546325667652964,0.16759224735591954,2179
603,referral,8.320326732170223,0.12314497871663013,2014
604,referral,8.320326732170223,0.12314497871663013,3982
605,referral,8.320326732170223,0.12314497871663013,3797
606,referral,8.320326732170223,0.12314497871663013,3509
607,paid advertising,30.450327213520207,0.016341491568876845,4905
608,email marketing,5.2462632712450965,0.04382222859493813,2098
609,referral,8.320326732170223,0.12314497871663013,1140
610,social media,9.546325667652964,0.16759224735591954,2555
611,paid advertising,30.450327213520207,0.016341491568876845,3770
612,referral,8.320326732170223,0.12314497871663013,1899
613,email marketing,5.2462632712450965,0.04382222859493813,2604
614,social media,9.546325667652964,0.16759224735591954,3597
615,social media,9.546325667652964,0.16759224735591954,1014
616,paid advertising,30.450327213520207,0.016341491568876845,2555
617,email marketing,5.2462632712450965,0.04382222859493813,3419
618,social media,9.546325667652964,0.16759224735591954,1093
619,paid advertising,30.450327213520207,0.016341491568876845,3500
620,email marketing,5.2462632712450965,0.04382222859493813,1766
621,paid advertising,30.450327213520207,0.016341491568876845,4600
622,social media,9.546325667652964,0.16759224735591954,4128
623,email marketing,5.2462632712450965,0.04382222859493813,3885
624,social media,9.546325667652964,0.16759224735591954,2580
625,email marketing,5.2462632712450965,0.04382222859493813,3111
626,social media,9.546325667652964,0.16759224735591954,3904
627,referral,8.320326732170223,0.12314497871663013,1008
628,paid advertising,30.450327213520207,0.016341491568876845,1661
629,email marketing,5.2462632712450965,0.04382222859493813,3100
630,email marketing,5.2462632712450965,0.04382222859493813,2276
631,paid advertising,30.450327213520207,0.016341491568876845,2435
632,paid advertising,30.450327213520207,0.016341491568876845,1491
633,social media,9.546325667652964,0.16759224735591954,3367
634,social media,9.546325667652964,0.16759224735591954,3991
635,referral,8.320326732170223,0.12314497871663013,1151
636,referral,8.320326732170223,0.12314497871663013,1313
637,referral,8.320326732170223,0.12314497871663013,3525
638,paid advertising,30.450327213520207,0.016341491568876845,4659
639,paid advertising,30.450327213520207,0.016341491568876845,4693
640,email marketing,5.2462632712450965,0.04382222859493813,500
641,social media,9.546325667652964,0.16759224735591954,2807
642,paid advertising,30.450327213520207,0.016341491568876845,2296
643,referral,8.320326732170223,0.12314497871663013,1549
644,email marketing,5.2462632712450965,0.04382222859493813,4735
645,referral,8.320326732170223,0.12314497871663013,3792
646,paid advertising,30.450327213520207,0.016341491568876845,4085
647,social media,9.546325667652964,0.16759224735591954,1370
648,paid advertising,30.450327213520207,0.016341491568876845,1253
649,paid advertising,30.450327213520207,0.016341491568876845,4649
650,paid advertising,30.450327213520207,0.016341491568876845,4910
651,email marketing,5.2462632712450965,0.04382222859493813,1208
652,email marketing,5.2462632712450965,0.04382222859493813,3089
653,referral,8.320326732170223,0.12314497871663013,1071
654,paid advertising,30.450327213520207,0.016341491568876845,3436
655,paid advertising,30.450327213520207,0.016341491568876845,3902
656,email marketing,5.2462632712450965,0.04382222859493813,684
657,paid advertising,30.450327213520207,0.016341491568876845,676
658,referral,8.320326732170223,0.12314497871663013,1992
659,referral,8.320326732170223,0.12314497871663013,1214
660,paid advertising,30.450327213520207,0.016341491568876845,4171
661,social media,9.546325667652964,0.16759224735591954,4402
662,email marketing,5.2462632712450965,0.04382222859493813,2327
663,social media,9.546325667652964,0.16759224735591954,4056
664,referral,8.320326732170223,0.12314497871663013,1176
665,paid advertising,30.450327213520207,0.016341491568876845,2777
666,referral,8.320326732170223,0.12314497871663013,1244
667,paid advertising,30.450327213520207,0.016341491568876845,2607
668,social media,9.546325667652964,0.16759224735591954,1173
669,social media,9.546325667652964,0.16759224735591954,519
670,paid advertising,30.450327213520207,0.016341491568876845,4662
671,referral,8.320326732170223,0.12314497871663013,4332
672,referral,8.320326732170223,0.12314497871663013,2666
673,email marketing,5.2462632712450965,0.04382222859493813,2472
674,social media,9.546325667652964,0.16759224735591954,736
675,referral,8.320326732170223,0.12314497871663013,4085
676,referral,8.320326732170223,0.12314497871663013,1903
677,social media,9.546325667652964,0.16759224735591954,3916
678,paid advertising,30.450327213520207,0.016341491568876845,933
679,social media,9.546325667652964,0.16759224735591954,2540
680,email marketing,5.2462632712450965,0.04382222859493813,1375
681,paid advertising,30.450327213520207,0.016341491568876845,3862
682,paid advertising,30.450327213520207,0.016341491568876845,2849
683,social media,9.546325667652964,0.16759224735591954,3810
684,email marketing,5.2462632712450965,0.04382222859493813,1704
685,referral,8.320326732170223,0.12314497871663013,4164
686,social media,9.546325667652964,0.16759224735591954,2680
687,paid advertising,30.450327213520207,0.016341491568876845,3036
688,referral,8.320326732170223,0.12314497871663013,2506
689,referral,8.320326732170223,0.12314497871663013,1004
690,social media,9.546325667652964,0.16759224735591954,3512
691,social media,9.546325667652964,0.16759224735591954,3652
692,email marketing,5.2462632712450965,0.04382222859493813,1849
693,paid advertising,30.450327213520207,0.016341491568876845,2198
694,email marketing,5.2462632712450965,0.04382222859493813,4062
695,paid advertising,30.450327213520207,0.016341491568876845,684
696,referral,8.320326732170223,0.12314497871663013,2689
697,referral,8.320326732170223,0.12314497871663013,2857
698,email marketing,5.2462632712450965,0.04382222859493813,3363
699,email marketing,5.2462632712450965,0.04382222859493813,3343
700,email marketing,5.2462632712450965,0.04382222859493813,1344
701,paid advertising,30.450327213520207,0.016341491568876845,4289
702,social media,9.546325667652964,0.16759224735591954,2058
703,email marketing,5.2462632712450965,0.04382222859493813,4350
704,email marketing,5.2462632712450965,0.04382222859493813,2898
705,referral,8.320326732170223,0.12314497871663013,3751
706,email marketing,5.2462632712450965,0.04382222859493813,3657
707,social media,9.546325667652964,0.16759224735591954,4228
708,social media,9.546325667652964,0.16759224735591954,4832
709,referral,8.320326732170223,0.12314497871663013,1464
710,paid advertising,30.450327213520207,0.016341491568876845,2333
711,email marketing,5.2462632712450965,0.04382222859493813,4027
712,social media,9.546325667652964,0.16759224735591954,702
713,social media,9.546325667652964,0.16759224735591954,1855
714,referral,8.320326732170223,0.12314497871663013,2750
715,paid advertising,30.450327213520207,0.016341491568876845,3959
716,referral,8.320326732170223,0.12314497871663013,2362
717,paid advertising,30.450327213520207,0.016341491568876845,4354
718,referral,8.320326732170223,0.12314497871663013,1053
719,social media,9.546325667652964,0.16759224735591954,2755
720,email marketing,5.2462632712450965,0.04382222859493813,2195
721,email marketing,5.2462632712450965,0.04382222859493813,513
722,email marketing,5.2462632712450965,0.04382222859493813,1638
723,social media,9.546325667652964,0.16759224735591954,565
724,referral,8.320326732170223,0.12314497871663013,3980
725,paid advertising,30.450327213520207,0.016341491568876845,2384
726,referral,8.320326732170223,0.12314497871663013,1825
727,social media,9.546325667652964,0.16759224735591954,4125
728,referral,8.320326732170223,0.12314497871663013,4237
729,email marketing,5.2462632712450965,0.04382222859493813,3519
730,referral,8.320326732170223,0.12314497871663013,1388
731,email marketing,5.2462632712450965,0.04382222859493813,4750
732,social media,9.546325667652964,0.16759224735591954,4396
733,paid advertising,30.450327213520207,0.016341491568876845,4550
734,social media,9.546325667652964,0.16759224735591954,3233
735,paid advertising,30.450327213520207,0.016341491568876845,1002
736,referral,8.320326732170223,0.12314497871663013,1704
737,social media,9.546325667652964,0.16759224735591954,681
738,paid advertising,30.450327213520207,0.016341491568876845,3436
739,paid advertising,30.450327213520207,0.016341491568876845,808
740,referral,8.320326732170223,0.12314497871663013,3520
741,social media,9.546325667652964,0.16759224735591954,3554
742,email marketing,5.2462632712450965,0.04382222859493813,1794
743,paid advertising,30.450327213520207,0.016341491568876845,1348
744,referral,8.320326732170223,0.12314497871663013,3708
745,email marketing,5.2462632712450965,0.04382222859493813,1740
746,email marketing,5.2462632712450965,0.04382222859493813,2026
747,social media,9.546325667652964,0.16759224735591954,2257
748,referral,8.320326732170223,0.12314497871663013,1111
749,referral,8.320326732170223,0.12314497871663013,4778
750,email marketing,5.2462632712450965,0.04382222859493813,2428
751,referral,8.320326732170223,0.12314497871663013,970
752,social media,9.546325667652964,0.16759224735591954,4268
753,paid advertising,30.450327213520207,0.016341491568876845,4533
754,referral,8.320326732170223,0.12314497871663013,3531
755,paid advertising,30.450327213520207,0.016341491568876845,2007
756,social media,9.546325667652964,0.16759224735591954,4419
757,email marketing,5.2462632712450965,0.04382222859493813,4090
758,email marketing,5.2462632712450965,0.04382222859493813,4659
759,social media,9.546325667652964,0.16759224735591954,4264
760,social media,9.546325667652964,0.16759224735591954,2193
761,social media,9.546325667652964,0.16759224735591954,4468
762,email marketing,5.2462632712450965,0.04382222859493813,2996
763,referral,8.320326732170223,0.12314497871663013,3601
764,email marketing,5.2462632712450965,0.04382222859493813,4647
765,referral,8.320326732170223,0.12314497871663013,4423
766,paid advertising,30.450327213520207,0.016341491568876845,3027
767,referral,8.320326732170223,0.12314497871663013,2970
768,email marketing,5.2462632712450965,0.04382222859493813,2027
769,email marketing,5.2462632712450965,0.04382222859493813,4634
770,social media,9.546325667652964,0.16759224735591954,923
771,social media,9.546325667652964,0.16759224735591954,2044
772,email marketing,5.2462632712450965,0.04382222859493813,607
773,paid advertising,30.450327213520207,0.016341491568876845,4902
774,social media,9.546325667652964,0.16759224735591954,2953
775,referral,8.320326732170223,0.12314497871663013,1597
776,social media,9.546325667652964,0.16759224735591954,4178
777,referral,8.320326732170223,0.12314497871663013,1190
778,email marketing,5.2462632712450965,0.04382222859493813,3694
779,paid advertising,30.450327213520207,0.016341491568876845,4217
780,social media,9.546325667652964,0.16759224735591954,3818
781,referral,8.320326732170223,0.12314497871663013,3236
782,email marketing,5.2462632712450965,0.04382222859493813,3376
783,email marketing,5.2462632712450965,0.04382222859493813,4306
784,referral,8.320326732170223,0.12314497871663013,3620
785,email marketing,5.2462632712450965,0.04382222859493813,3122
786,email marketing,5.2462632712450965,0.04382222859493813,2583
787,social media,9.546325667652964,0.16759224735591954,3017
788,email marketing,5.2462632712450965,0.04382222859493813,4401
789,email marketing,5.2462632712450965,0.04382222859493813,2336
790,referral,8.320326732170223,0.12314497871663013,1828
791,social media,9.546325667652964,0.16759224735591954,3049
792,email marketing,5.2462632712450965,0.04382222859493813,1492
793,social media,9.546325667652964,0.16759224735591954,1454
794,paid advertising,30.450327213520207,0.016341491568876845,4947
795,social media,9.546325667652964,0.16759224735591954,4509
796,social media,9.546325667652964,0.16759224735591954,2813
797,email marketing,5.2462632712450965,0.04382222859493813,3439
798,social media,9.546325667652964,0.16759224735591954,2101
799,paid advertising,30.450327213520207,0.016341491568876845,813
800,email marketing,5.2462632712450965,0.04382222859493813,4820
